market,year,production_qbtu,consumption_qbtu,net_petroleum_position,petroleum_surplus,production_series_id,consumption_series_id
CHE,1995,0.0,0.53820005842657,-1.0,0,INTL.4415-1-CHE-QBTU.A,INTL.4415-2-CHE-QBTU.A
CHE,1996,0.0,0.546653839279362,-1.0,0,INTL.4415-1-CHE-QBTU.A,INTL.4415-2-CHE-QBTU.A
CHE,1997,0.0,0.540624015601335,-1.0,0,INTL.4415-1-CHE-QBTU.A,INTL.4415-2-CHE-QBTU.A
CHE,1998,0.0,0.56115469182608,-1.0,0,INTL.4415-1-CHE-QBTU.A,INTL.4415-2-CHE-QBTU.A
CHE,1999,0.0,0.56628098046719,-1.0,0,INTL.4415-1-CHE-QBTU.A,INTL.4415-2-CHE-QBTU.A
CHE,2000,0.0,0.551886899575794,-1.0,0,INTL.4415-1-CHE-QBTU.A,INTL.4415-2-CHE-QBTU.A
CHE,2001,0.0,0.563703760059605,-1.0,0,INTL.4415-1-CHE-QBTU.A,INTL.4415-2-CHE-QBTU.A
CHE,2002,0.0,0.53585662001127,-1.0,0,INTL.4415-1-CHE-QBTU.A,INTL.4415-2-CHE-QBTU.A
CHE,2003,0.0,0.541905574493315,-1.0,0,INTL.4415-1-CHE-QBTU.A,INTL.4415-2-CHE-QBTU.A
CHE,2004,0.0,0.541211929283892,-1.0,0,INTL.4415-1-CHE-QBTU.A,INTL.4415-2-CHE-QBTU.A
CHE,2005,0.0,0.54435330054035,-1.0,0,INTL.4415-1-CHE-QBTU.A,INTL.4415-2-CHE-QBTU.A
CHE,2006,0.0,0.542980327182655,-1.0,0,INTL.4415-1-CHE-QBTU.A,INTL.4415-2-CHE-QBTU.A
CHE,2007,0.0,0.519271781986,-1.0,0,INTL.4415-1-CHE-QBTU.A,INTL.4415-2-CHE-QBTU.A
CHE,2008,0.0,0.537258876716442,-1.0,0,INTL.4415-1-CHE-QBTU.A,INTL.4415-2-CHE-QBTU.A
CHE,2009,0.0,0.5223070208956,-1.0,0,INTL.4415-1-CHE-QBTU.A,INTL.4415-2-CHE-QBTU.A
CHE,2010,0.0,0.533303783437445,-1.0,0,INTL.4415-1-CHE-QBTU.A,INTL.4415-2-CHE-QBTU.A
CHE,2011,0.0,0.49431271108468,-1.0,0,INTL.4415-1-CHE-QBTU.A,INTL.4415-2-CHE-QBTU.A
CHE,2012,0.0,0.504236544011772,-1.0,0,INTL.4415-1-CHE-QBTU.A,INTL.4415-2-CHE-QBTU.A
CHE,2013,0.0,0.51420436336269,-1.0,0,INTL.4415-1-CHE-QBTU.A,INTL.4415-2-CHE-QBTU.A
CHE,2014,0.0,0.471598212441865,-1.0,0,INTL.4415-1-CHE-QBTU.A,INTL.4415-2-CHE-QBTU.A
CHE,2015,0.0,0.4650528691186,-1.0,0,INTL.4415-1-CHE-QBTU.A,INTL.4415-2-CHE-QBTU.A
CHE,2016,0.0,0.469214047396314,-1.0,0,INTL.4415-1-CHE-QBTU.A,INTL.4415-2-CHE-QBTU.A
CHE,2017,0.0,0.460900442019235,-1.0,0,INTL.4415-1-CHE-QBTU.A,INTL.4415-2-CHE-QBTU.A
CHE,2018,0.0,0.45513204674724,-1.0,0,INTL.4415-1-CHE-QBTU.A,INTL.4415-2-CHE-QBTU.A
CHE,2019,0.0,0.450658113184385,-1.0,0,INTL.4415-1-CHE-QBTU.A,INTL.4415-2-CHE-QBTU.A
CHE,2020,0.0,0.369048489792378,-1.0,0,INTL.4415-1-CHE-QBTU.A,INTL.4415-2-CHE-QBTU.A
CHE,2021,0.0,0.3844908225735,-1.0,0,INTL.4415-1-CHE-QBTU.A,INTL.4415-2-CHE-QBTU.A
CHE,2022,0.0,0.38814511120962,-1.0,0,INTL.4415-1-CHE-QBTU.A,INTL.4415-2-CHE-QBTU.A
CHE,2023,0.0,0.39681839460379,-1.0,0,INTL.4415-1-CHE-QBTU.A,INTL.4415-2-CHE-QBTU.A
CHE,2024,0.0,0.398816095963446,-1.0,0,INTL.4415-1-CHE-QBTU.A,INTL.4415-2-CHE-QBTU.A
CHN,1980,0.0,4.124019020610326,-1.0,0,INTL.4415-1-CHN-QBTU.A,INTL.4415-2-CHN-QBTU.A
CHN,1981,0.0,3.937046717879983,-1.0,0,INTL.4415-1-CHN-QBTU.A,INTL.4415-2-CHN-QBTU.A
CHN,1982,0.0,3.8947120759913543,-1.0,0,INTL.4415-1-CHN-QBTU.A,INTL.4415-2-CHN-QBTU.A
CHN,1983,0.0,3.9729630115685572,-1.0,0,INTL.4415-1-CHN-QBTU.A,INTL.4415-2-CHN-QBTU.A
CHN,1984,4.931733135888513,4.062523436153797,0.21395807640131234,1,INTL.4415-1-CHN-QBTU.A,INTL.4415-2-CHN-QBTU.A
CHN,1985,5.375519886123651,4.291206769422797,0.25268256109847215,1,INTL.4415-1-CHN-QBTU.A,INTL.4415-2-CHN-QBTU.A
CHN,1986,5.62383018471191,4.361179505,0.2895204561665732,1,INTL.4415-1-CHN-QBTU.A,INTL.4415-2-CHN-QBTU.A
CHN,1987,5.772693893262697,4.583327995,0.2594983164111729,1,INTL.4415-1-CHN-QBTU.A,INTL.4415-2-CHN-QBTU.A
CHN,1988,5.895347846257424,4.901685012,0.20271862264196927,1,INTL.4415-1-CHN-QBTU.A,INTL.4415-2-CHN-QBTU.A
CHN,1989,5.927153259058091,5.098849615,0.16244912217480478,1,INTL.4415-1-CHN-QBTU.A,INTL.4415-2-CHN-QBTU.A
CHN,1990,5.9398283921446415,4.911002365,0.2094941013421079,1,INTL.4415-1-CHN-QBTU.A,INTL.4415-2-CHN-QBTU.A
CHN,1991,5.997883558763234,5.10769904,0.17428288389584398,1,INTL.4415-1-CHN-QBTU.A,INTL.4415-2-CHN-QBTU.A
CHN,1992,6.106404097559446,5.65465791,0.07988921606743955,1,INTL.4415-1-CHN-QBTU.A,INTL.4415-2-CHN-QBTU.A
CHN,1993,6.2489875867747084,6.256997535,-0.0012801584434844358,0,INTL.4415-1-CHN-QBTU.A,INTL.4415-2-CHN-QBTU.A
CHN,1994,6.269760424992342,6.63366987,-0.05485793718095559,0,INTL.4415-1-CHN-QBTU.A,INTL.4415-2-CHN-QBTU.A
CHN,1995,6.438579264465205,7.045953795,-0.0862018895108004,0,INTL.4415-1-CHN-QBTU.A,INTL.4415-2-CHN-QBTU.A
CHN,1996,6.752278719986095,7.883265582,-0.1434667968812705,0,INTL.4415-1-CHN-QBTU.A,INTL.4415-2-CHN-QBTU.A
CHN,1997,6.897697417773863,7.4988335675,-0.08016395407566666,0,INTL.4415-1-CHN-QBTU.A,INTL.4415-2-CHN-QBTU.A
CHN,1998,6.919198135503299,8.46390032,-0.18250477038896665,0,INTL.4415-1-CHN-QBTU.A,INTL.4415-2-CHN-QBTU.A
CHN,1999,6.873981791085603,8.978183495,-0.23436831126098484,0,INTL.4415-1-CHN-QBTU.A,INTL.4415-2-CHN-QBTU.A
CHN,2000,7.012096343489174,9.652490692374,-0.2735453918614896,0,INTL.4415-1-CHN-QBTU.A,INTL.4415-2-CHN-QBTU.A
CHN,2001,7.054806627143325,9.88330422576,-0.28618947004023554,0,INTL.4415-1-CHN-QBTU.A,INTL.4415-2-CHN-QBTU.A
CHN,2002,7.185353954603103,10.668705943845,-0.32650182764213453,0,INTL.4415-1-CHN-QBTU.A,INTL.4415-2-CHN-QBTU.A
CHN,2003,7.2029411720810295,11.853262202955,-0.39232415104380736,0,INTL.4415-1-CHN-QBTU.A,INTL.4415-2-CHN-QBTU.A
CHN,2004,7.4750424986910495,13.996498151082,-0.46593480612054444,0,INTL.4415-1-CHN-QBTU.A,INTL.4415-2-CHN-QBTU.A
CHN,2005,7.714177973785604,14.276206811145,-0.4596479249821892,0,INTL.4415-1-CHN-QBTU.A,INTL.4415-2-CHN-QBTU.A
CHN,2006,7.7764571716437105,15.32877413728,-0.4926889063665468,0,INTL.4415-1-CHN-QBTU.A,INTL.4415-2-CHN-QBTU.A
CHN,2007,7.904899494458705,16.193899132005,-0.5118594089032106,0,INTL.4415-1-CHN-QBTU.A,INTL.4415-2-CHN-QBTU.A
CHN,2008,8.159838151839091,16.459464467838,-0.5042464371921992,0,INTL.4415-1-CHN-QBTU.A,INTL.4415-2-CHN-QBTU.A
CHN,2009,8.149939286451497,17.345061220645,-0.5301291138280324,0,INTL.4415-1-CHN-QBTU.A,INTL.4415-2-CHN-QBTU.A
CHN,2010,8.757404572272055,18.686604350295,-0.5313538828078305,0,INTL.4415-1-CHN-QBTU.A,INTL.4415-2-CHN-QBTU.A
CHN,2011,8.699481557007404,19.68734138862,-0.5581180117069529,0,INTL.4415-1-CHN-QBTU.A,INTL.4415-2-CHN-QBTU.A
CHN,2012,8.770693733149288,20.714527695218,-0.5765921452713583,0,INTL.4415-1-CHN-QBTU.A,INTL.4415-2-CHN-QBTU.A
CHN,2013,8.94225764013033,21.847890858365,-0.5907038488016536,0,INTL.4415-1-CHN-QBTU.A,INTL.4415-2-CHN-QBTU.A
CHN,2014,9.037614500589765,23.080101676195,-0.6084239737162322,0,INTL.4415-1-CHN-QBTU.A,INTL.4415-2-CHN-QBTU.A
CHN,2015,9.186617862407306,24.08537563486,-0.618581084153363,0,INTL.4415-1-CHN-QBTU.A,INTL.4415-2-CHN-QBTU.A
CHN,2016,8.57872555060691,25.0964974854,-0.6581704058266448,0,INTL.4415-1-CHN-QBTU.A,INTL.4415-2-CHN-QBTU.A
CHN,2017,8.101283103385846,26.72917879605,-0.6969123830851458,0,INTL.4415-1-CHN-QBTU.A,INTL.4415-2-CHN-QBTU.A
CHN,2018,8.033378724310616,26.78955198,-0.7001301578201825,0,INTL.4415-1-CHN-QBTU.A,INTL.4415-2-CHN-QBTU.A
CHN,2019,8.133981122439543,27.77386856,-0.7071354642271864,0,INTL.4415-1-CHN-QBTU.A,INTL.4415-2-CHN-QBTU.A
CHN,2020,8.301516325782757,27.43102739,-0.6973676484020762,0,INTL.4415-1-CHN-QBTU.A,INTL.4415-2-CHN-QBTU.A
CHN,2021,8.50293111615117,30.24121019,-0.7188296677702775,0,INTL.4415-1-CHN-QBTU.A,INTL.4415-2-CHN-QBTU.A
CHN,2022,8.781944751169515,29.960436152,-0.7068819456894562,0,INTL.4415-1-CHN-QBTU.A,INTL.4415-2-CHN-QBTU.A
CHN,2023,8.98264477405702,31.51851034,-0.7150041459079622,0,INTL.4415-1-CHN-QBTU.A,INTL.4415-2-CHN-QBTU.A
CHN,2024,9.125238077080319,32.222617371,-0.7168064290986823,0,INTL.4415-1-CHN-QBTU.A,INTL.4415-2-CHN-QBTU.A
DEU,1991,0.14668999346864164,5.831183814375065,-0.9748438742220712,0,INTL.4415-1-DEU-QBTU.A,INTL.4415-2-DEU-QBTU.A
DEU,1992,0.137338906383988,5.87209499871129,-0.9766116000483424,0,INTL.4415-1-DEU-QBTU.A,INTL.4415-2-DEU-QBTU.A
DEU,1993,0.13079077506045042,5.99378588609981,-0.9781789377288622,0,INTL.4415-1-DEU-QBTU.A,INTL.4415-2-DEU-QBTU.A
DEU,1994,0.12493597528881682,5.938289875191215,-0.9789609503889715,0,INTL.4415-1-DEU-QBTU.A,INTL.4415-2-DEU-QBTU.A
DEU,1995,0.12437301377231359,5.923539377440025,-0.9790035980437656,0,INTL.4415-1-DEU-QBTU.A,INTL.4415-2-DEU-QBTU.A
DEU,1996,0.12009450624688904,6.036963802066488,-0.9801068036542178,0,INTL.4415-1-DEU-QBTU.A,INTL.4415-2-DEU-QBTU.A
DEU,1997,0.11932413785588462,6.00967050498681,-0.9801446455746834,0,INTL.4415-1-DEU-QBTU.A,INTL.4415-2-DEU-QBTU.A
DEU,1998,0.12506041941351753,6.02521065994473,-0.9792438096405637,0,INTL.4415-1-DEU-QBTU.A,INTL.4415-2-DEU-QBTU.A
DEU,1999,0.1173863650569735,5.84213123110399,-0.979906927726649,0,INTL.4415-1-DEU-QBTU.A,INTL.4415-2-DEU-QBTU.A
DEU,2000,0.1346562466100826,5.720481852830976,-0.9764606810974423,0,INTL.4415-1-DEU-QBTU.A,INTL.4415-2-DEU-QBTU.A
DEU,2001,0.1401122325916039,5.79621031330422,-0.9758269239696151,0,INTL.4415-1-DEU-QBTU.A,INTL.4415-2-DEU-QBTU.A
DEU,2002,0.14964109699725855,5.59745147094314,-0.9732662091357007,0,INTL.4415-1-DEU-QBTU.A,INTL.4415-2-DEU-QBTU.A
DEU,2003,0.15748153907443815,5.53356535142765,-0.9715406742176076,0,INTL.4415-1-DEU-QBTU.A,INTL.4415-2-DEU-QBTU.A
DEU,2004,0.14779228989568707,5.484392539443954,-0.9730522042627767,0,INTL.4415-1-DEU-QBTU.A,INTL.4415-2-DEU-QBTU.A
DEU,2005,0.14805304774422065,5.4221441373948,-0.9726947414173027,0,INTL.4415-1-DEU-QBTU.A,INTL.4415-2-DEU-QBTU.A
DEU,2006,0.14429001148694925,5.449269133215495,-0.9735212176239483,0,INTL.4415-1-DEU-QBTU.A,INTL.4415-2-DEU-QBTU.A
DEU,2007,0.1434070567185549,4.96650386395844,-0.9711251494719958,0,INTL.4415-1-DEU-QBTU.A,INTL.4415-2-DEU-QBTU.A
DEU,2008,0.13013299897274663,5.248259090561988,-0.9752045398812786,0,INTL.4415-1-DEU-QBTU.A,INTL.4415-2-DEU-QBTU.A
DEU,2009,0.11896265730318255,5.02583973112193,-0.9763297948865103,0,INTL.4415-1-DEU-QBTU.A,INTL.4415-2-DEU-QBTU.A
DEU,2010,0.10598491287010808,5.09384611263629,-0.9791935385312894,0,INTL.4415-1-DEU-QBTU.A,INTL.4415-2-DEU-QBTU.A
DEU,2011,0.11031082768113291,4.937112608832285,-0.9776568135221807,0,INTL.4415-1-DEU-QBTU.A,INTL.4415-2-DEU-QBTU.A
DEU,2012,0.11061304912683464,4.947494056806894,-0.9776426110154391,0,INTL.4415-1-DEU-QBTU.A,INTL.4415-2-DEU-QBTU.A
DEU,2013,0.11153156528533992,5.026154792118675,-0.9778097631493109,0,INTL.4415-1-DEU-QBTU.A,INTL.4415-2-DEU-QBTU.A
DEU,2014,0.10401158460699676,4.906621652570005,-0.9788017923590019,0,INTL.4415-1-DEU-QBTU.A,INTL.4415-2-DEU-QBTU.A
DEU,2015,0.10395825141069646,4.89048902352644,-0.9787427697085938,0,INTL.4415-1-DEU-QBTU.A,INTL.4415-2-DEU-QBTU.A
DEU,2016,0.10104270334627974,4.931418308447544,-0.979510417282348,0,INTL.4415-1-DEU-QBTU.A,INTL.4415-2-DEU-QBTU.A
DEU,2017,0.09399671256118951,5.03783600187723,-0.9813418474666179,0,INTL.4415-1-DEU-QBTU.A,INTL.4415-2-DEU-QBTU.A
DEU,2018,0.08793579183767664,4.77056782028404,-0.9815670177743243,0,INTL.4415-1-DEU-QBTU.A,INTL.4415-2-DEU-QBTU.A
DEU,2019,0.0815682763463654,4.82214139694208,-0.9830846361332144,0,INTL.4415-1-DEU-QBTU.A,INTL.4415-2-DEU-QBTU.A
DEU,2020,0.08117679290778905,4.4159819664876,-0.9816174990016193,0,INTL.4415-1-DEU-QBTU.A,INTL.4415-2-DEU-QBTU.A
DEU,2021,0.07782873632501965,4.36777771753046,-0.982181159079445,0,INTL.4415-1-DEU-QBTU.A,INTL.4415-2-DEU-QBTU.A
DEU,2022,0.07190130266593574,4.45465830883255,-0.9838593001570127,0,INTL.4415-1-DEU-QBTU.A,INTL.4415-2-DEU-QBTU.A
DEU,2023,0.0695590212767296,4.20496678378766,-0.9834578904297375,0,INTL.4415-1-DEU-QBTU.A,INTL.4415-2-DEU-QBTU.A
DEU,2024,0.062299579188224145,4.21428345969069,-0.9852170410974689,0,INTL.4415-1-DEU-QBTU.A,INTL.4415-2-DEU-QBTU.A
ESP,1980,0.0,2.144899812,-1.0,0,INTL.4415-1-ESP-QBTU.A,INTL.4415-2-ESP-QBTU.A
ESP,1981,0.0,2.02652745,-1.0,0,INTL.4415-1-ESP-QBTU.A,INTL.4415-2-ESP-QBTU.A
ESP,1982,0.0,2.16198917,-1.0,0,INTL.4415-1-ESP-QBTU.A,INTL.4415-2-ESP-QBTU.A
ESP,1983,0.0,2.17120177,-1.0,0,INTL.4415-1-ESP-QBTU.A,INTL.4415-2-ESP-QBTU.A
ESP,1984,0.09942543478260843,1.773803906312256,-0.9439478995232825,0,INTL.4415-1-ESP-QBTU.A,INTL.4415-2-ESP-QBTU.A
ESP,1985,0.09283000000000012,1.774169561797645,-0.9476769289706775,0,INTL.4415-1-ESP-QBTU.A,INTL.4415-2-ESP-QBTU.A
ESP,1986,0.09167154564095178,1.79220776943476,-0.9488499340286513,0,INTL.4415-1-ESP-QBTU.A,INTL.4415-2-ESP-QBTU.A
ESP,1987,0.08109388063174913,1.84884569556543,-0.956138102370437,0,INTL.4415-1-ESP-QBTU.A,INTL.4415-2-ESP-QBTU.A
ESP,1988,0.07619051838251421,2.03469542927988,-0.9625543374767006,0,INTL.4415-1-ESP-QBTU.A,INTL.4415-2-ESP-QBTU.A
ESP,1989,0.05974896115118436,2.029634436884775,-0.9705617129541361,0,INTL.4415-1-ESP-QBTU.A,INTL.4415-2-ESP-QBTU.A
ESP,1990,0.051698908102003935,2.091303100948425,-0.9752790936528722,0,INTL.4415-1-ESP-QBTU.A,INTL.4415-2-ESP-QBTU.A
ESP,1991,0.06369629700546488,2.21840331145006,-0.971287323329936,0,INTL.4415-1-ESP-QBTU.A,INTL.4415-2-ESP-QBTU.A
ESP,1992,0.06282659060109329,2.297132190171144,-0.9726499890298379,0,INTL.4415-1-ESP-QBTU.A,INTL.4415-2-ESP-QBTU.A
ESP,1993,0.048593188153005784,2.18943718278011,-0.9778056257858455,0,INTL.4415-1-ESP-QBTU.A,INTL.4415-2-ESP-QBTU.A
ESP,1994,0.04155260237501669,2.33137957081934,-0.982176818011486,0,INTL.4415-1-ESP-QBTU.A,INTL.4415-2-ESP-QBTU.A
ESP,1995,0.03448103911068877,2.46906619945365,-0.9860347854916491,0,INTL.4415-1-ESP-QBTU.A,INTL.4415-2-ESP-QBTU.A
ESP,1996,0.02167349726775975,2.492258455815048,-0.9913036718895706,0,INTL.4415-1-ESP-QBTU.A,INTL.4415-2-ESP-QBTU.A
ESP,1997,0.01583032240437172,2.632521107176095,-0.9939866303972951,0,INTL.4415-1-ESP-QBTU.A,INTL.4415-2-ESP-QBTU.A
ESP,1998,0.0224479635701277,2.8222610804284,-0.9920461066746099,0,INTL.4415-1-ESP-QBTU.A,INTL.4415-2-ESP-QBTU.A
ESP,1999,0.012651542805100292,2.910651777371575,-0.9956533643414655,0,INTL.4415-1-ESP-QBTU.A,INTL.4415-2-ESP-QBTU.A
ESP,2000,0.00987155555555564,2.999856641160096,-0.9967093242323279,0,INTL.4415-1-ESP-QBTU.A,INTL.4415-2-ESP-QBTU.A
ESP,2001,0.014622386156648577,3.12167694292371,-0.9953158554123306,0,INTL.4415-1-ESP-QBTU.A,INTL.4415-2-ESP-QBTU.A
ESP,2002,0.013524262295082084,3.152282497501245,-0.9957096921656602,0,INTL.4415-1-ESP-QBTU.A,INTL.4415-2-ESP-QBTU.A
ESP,2003,0.013848156817850758,3.23042786277793,-0.9957132127983993,0,INTL.4415-1-ESP-QBTU.A,INTL.4415-2-ESP-QBTU.A
ESP,2004,0.01096409632422596,3.298821718331166,-0.9966763598459112,0,INTL.4415-1-ESP-QBTU.A,INTL.4415-2-ESP-QBTU.A
ESP,2005,0.007143798544626655,3.369527721302485,-0.9978798813556384,0,INTL.4415-1-ESP-QBTU.A,INTL.4415-2-ESP-QBTU.A
ESP,2006,0.005987641726776008,3.329912314883505,-0.9982018620430294,0,INTL.4415-1-ESP-QBTU.A,INTL.4415-2-ESP-QBTU.A
ESP,2007,0.006108897719490035,3.378526223939415,-0.9981918454040096,0,INTL.4415-1-ESP-QBTU.A,INTL.4415-2-ESP-QBTU.A
ESP,2008,0.0056408888888889374,3.255432052616646,-0.9982672380201102,0,INTL.4415-1-ESP-QBTU.A,INTL.4415-2-ESP-QBTU.A
ESP,2009,0.004929998178506418,3.080484585276105,-0.9983996030358112,0,INTL.4415-1-ESP-QBTU.A,INTL.4415-2-ESP-QBTU.A
ESP,2010,0.005427043715847042,3.023221545960075,-0.9982048805774426,0,INTL.4415-1-ESP-QBTU.A,INTL.4415-2-ESP-QBTU.A
ESP,2011,0.004571663023679457,2.90986205142476,-0.9984289073011413,0,INTL.4415-1-ESP-QBTU.A,INTL.4415-2-ESP-QBTU.A
ESP,2012,0.006351779599271457,2.740467474555468,-0.9976822277008408,0,INTL.4415-1-ESP-QBTU.A,INTL.4415-2-ESP-QBTU.A
ESP,2013,0.015477766848816164,2.533099474828875,-0.9938897911421889,0,INTL.4415-1-ESP-QBTU.A,INTL.4415-2-ESP-QBTU.A
ESP,2014,0.01318326593806933,2.514730944154365,-0.9947575839201745,0,INTL.4415-1-ESP-QBTU.A,INTL.4415-2-ESP-QBTU.A
ESP,2015,0.009813759562841615,2.60746198520315,-0.9962362789492107,0,INTL.4415-1-ESP-QBTU.A,INTL.4415-2-ESP-QBTU.A
ESP,2016,0.0056408888888889374,2.695090081541718,-0.9979069757528617,0,INTL.4415-1-ESP-QBTU.A,INTL.4415-2-ESP-QBTU.A
ESP,2017,0.005068517834244124,2.70593731244173,-0.9981268901496945,0,INTL.4415-1-ESP-QBTU.A,INTL.4415-2-ESP-QBTU.A
ESP,2018,0.0037970580109289945,2.77200181525479,-0.998630210849779,0,INTL.4415-1-ESP-QBTU.A,INTL.4415-2-ESP-QBTU.A
ESP,2019,0.001719638848816044,2.764116671032715,-0.9993778703819425,0,INTL.4415-1-ESP-QBTU.A,INTL.4415-2-ESP-QBTU.A
ESP,2020,0.0011609538852459117,2.271602362356816,-0.9994889273296751,0,INTL.4415-1-ESP-QBTU.A,INTL.4415-2-ESP-QBTU.A
ESP,2021,0.00024982317850637736,2.48656351717324,-0.9998995307472417,0,INTL.4415-1-ESP-QBTU.A,INTL.4415-2-ESP-QBTU.A
ESP,2022,3.943998542805134e-05,2.686271980074105,-0.9999853179478024,0,INTL.4415-1-ESP-QBTU.A,INTL.4415-2-ESP-QBTU.A
ESP,2023,2.8926894353370012e-05,2.646430413358145,-0.9999890694672313,0,INTL.4415-1-ESP-QBTU.A,INTL.4415-2-ESP-QBTU.A
ESP,2024,2.5834808743169622e-05,2.760120025565892,-0.9999906399690942,0,INTL.4415-1-ESP-QBTU.A,INTL.4415-2-ESP-QBTU.A
FRA,1980,0.0,4.805407248,-1.0,0,INTL.4415-1-FRA-QBTU.A,INTL.4415-2-FRA-QBTU.A
FRA,1981,0.0,4.269308275,-1.0,0,INTL.4415-1-FRA-QBTU.A,INTL.4415-2-FRA-QBTU.A
FRA,1982,0.0,3.966991915,-1.0,0,INTL.4415-1-FRA-QBTU.A,INTL.4415-2-FRA-QBTU.A
FRA,1983,0.0,3.86365275,-1.0,0,INTL.4415-1-FRA-QBTU.A,INTL.4415-2-FRA-QBTU.A
FRA,1984,0.1169563800000001,3.654276580890054,-0.9679946557379865,0,INTL.4415-1-FRA-QBTU.A,INTL.4415-2-FRA-QBTU.A
FRA,1985,0.13935628547945184,3.60025647090068,-0.9612926782839476,0,INTL.4415-1-FRA-QBTU.A,INTL.4415-2-FRA-QBTU.A
FRA,1986,0.14945865871232883,3.618643066508875,-0.958697595765774,0,INTL.4415-1-FRA-QBTU.A,INTL.4415-2-FRA-QBTU.A
FRA,1987,0.15805748565858707,3.658955424584665,-0.9568025659463921,0,INTL.4415-1-FRA-QBTU.A,INTL.4415-2-FRA-QBTU.A
FRA,1988,0.16016918290351612,3.700098747262134,-0.9567121869322995,0,INTL.4415-1-FRA-QBTU.A,INTL.4415-2-FRA-QBTU.A
FRA,1989,0.15563494155329996,3.78161284761329,-0.9588442953245395,0,INTL.4415-1-FRA-QBTU.A,INTL.4415-2-FRA-QBTU.A
FRA,1990,0.14722033326441647,3.75137711277206,-0.9607556561660556,0,INTL.4415-1-FRA-QBTU.A,INTL.4415-2-FRA-QBTU.A
FRA,1991,0.1427320604473542,3.99201284603124,-0.9642455908955165,0,INTL.4415-1-FRA-QBTU.A,INTL.4415-2-FRA-QBTU.A
FRA,1992,0.13825877985441723,3.983145538830846,-0.9652890464316302,0,INTL.4415-1-FRA-QBTU.A,INTL.4415-2-FRA-QBTU.A
FRA,1993,0.13829093262580616,3.862130697142415,-0.9641930987141043,0,INTL.4415-1-FRA-QBTU.A,INTL.4415-2-FRA-QBTU.A
FRA,1994,0.13930635944694922,3.835229916874975,-0.9636771816902027,0,INTL.4415-1-FRA-QBTU.A,INTL.4415-2-FRA-QBTU.A
FRA,1995,0.1254902986920099,3.949642647596735,-0.9682274296971226,0,INTL.4415-1-FRA-QBTU.A,INTL.4415-2-FRA-QBTU.A
FRA,1996,0.1085586770563043,4.017892322793144,-0.972981188062094,0,INTL.4415-1-FRA-QBTU.A,INTL.4415-2-FRA-QBTU.A
FRA,1997,0.09231356565659579,4.05068002452744,-0.9772103535461641,0,INTL.4415-1-FRA-QBTU.A,INTL.4415-2-FRA-QBTU.A
FRA,1998,0.08225657145181231,4.141904890394935,-0.9801404007024486,0,INTL.4415-1-FRA-QBTU.A,INTL.4415-2-FRA-QBTU.A
FRA,1999,0.07744597186797367,4.120785295994115,-0.9812060162553822,0,INTL.4415-1-FRA-QBTU.A,INTL.4415-2-FRA-QBTU.A
FRA,2000,0.07262846641723879,4.109199372788148,-0.9823253972785556,0,INTL.4415-1-FRA-QBTU.A,INTL.4415-2-FRA-QBTU.A
FRA,2001,0.07041855129201001,4.17944498217948,-0.9831512194580226,0,INTL.4415-1-FRA-QBTU.A,INTL.4415-2-FRA-QBTU.A
FRA,2002,0.06691372977934014,4.108124470862285,-0.9837118543379249,0,INTL.4415-1-FRA-QBTU.A,INTL.4415-2-FRA-QBTU.A
FRA,2003,0.060245964588988184,4.13736694045882,-0.9854385735043585,0,INTL.4415-1-FRA-QBTU.A,INTL.4415-2-FRA-QBTU.A
FRA,2004,0.05697926693646063,4.16437757066256,-0.986317458979255,0,INTL.4415-1-FRA-QBTU.A,INTL.4415-2-FRA-QBTU.A
FRA,2005,0.05159500235175382,4.118691140000185,-0.9874729615312325,0,INTL.4415-1-FRA-QBTU.A,INTL.4415-2-FRA-QBTU.A
FRA,2006,0.04777819138068213,4.11536648346887,-0.9883902948686093,0,INTL.4415-1-FRA-QBTU.A,INTL.4415-2-FRA-QBTU.A
FRA,2007,0.04365289080746295,4.078191894937565,-0.9892960184483591,0,INTL.4415-1-FRA-QBTU.A,INTL.4415-2-FRA-QBTU.A
FRA,2008,0.043492074179104744,4.005681211068768,-0.9891424025309542,0,INTL.4415-1-FRA-QBTU.A,INTL.4415-2-FRA-QBTU.A
FRA,2009,0.04048275320324631,3.84262029782494,-0.9894648052460033,0,INTL.4415-1-FRA-QBTU.A,INTL.4415-2-FRA-QBTU.A
FRA,2010,0.04034189682937795,3.756454782241155,-0.989260646229499,0,INTL.4415-1-FRA-QBTU.A,INTL.4415-2-FRA-QBTU.A
FRA,2011,0.03979607838063804,3.822502251015215,-0.9895889980522395,0,INTL.4415-1-FRA-QBTU.A,INTL.4415-2-FRA-QBTU.A
FRA,2012,0.03651381465704288,3.753279676271118,-0.9902714911207151,0,INTL.4415-1-FRA-QBTU.A,INTL.4415-2-FRA-QBTU.A
FRA,2013,0.03588144499021309,3.689813672900945,-0.9902755401299159,0,INTL.4415-1-FRA-QBTU.A,INTL.4415-2-FRA-QBTU.A
FRA,2014,0.034455274204795903,3.619955455923745,-0.9904818513309569,0,INTL.4415-1-FRA-QBTU.A,INTL.4415-2-FRA-QBTU.A
FRA,2015,0.036353169791208124,3.62520739397927,-0.9899721130847345,0,INTL.4415-1-FRA-QBTU.A,INTL.4415-2-FRA-QBTU.A
