market,year,oil_rents_pct_gdp,indicator_code,indicator_name
GBR,1997,0.48646780134821,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,1998,0.145754867132571,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,1999,0.442618243757321,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,2000,0.899607457881131,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,2001,0.623069756321262,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,2002,0.59707481885464,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,2003,0.559752287291694,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,2004,0.575171956513235,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,2005,0.720225579643724,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,2006,0.708171759768897,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,2007,0.6818533676487,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,2008,0.996222101169364,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,2009,0.61738163928542,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,2010,0.639286356112083,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,2011,0.82160437614263,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,2012,0.656341548365418,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,2013,0.535996112164923,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,2014,0.450978748469466,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,2015,0.240246459981823,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,2016,0.205683569636128,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,2017,0.306336104823879,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,2018,0.495559267583983,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,2019,0.457125858504922,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,2020,0.240228124941138,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,2021,0.416142083269318,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,2022,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,2023,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,2024,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
GBR,2025,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,1960,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,1961,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,1962,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,1963,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,1964,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,1965,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,1966,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,1967,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,1968,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,1969,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,1970,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,1971,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,1972,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,1973,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,1974,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,1975,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,1976,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,1977,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,1978,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,1979,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,1980,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,1981,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,1982,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,1983,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,1984,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,1985,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,1986,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,1987,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,1988,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,1989,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,1990,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,1991,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,1992,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,1993,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,1994,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,1995,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,1996,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,1997,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,1998,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,1999,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,2000,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,2001,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,2002,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,2003,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,2004,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,2005,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,2006,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,2007,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,2008,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,2009,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,2010,0.000638697278003601,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,2011,0.00668432568577963,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,2012,0.00100349590596334,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,2013,0.00265792478709432,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,2014,0.0157873788944443,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,2015,0.000197504854942892,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,2016,0.000152821067876972,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,2017,0.000282557257171556,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,2018,0.000401062964781817,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,2019,0.000293788423858794,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,2020,0.00011978734728514,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,2021,0.00035629289325357,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,2022,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,2023,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,2024,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
HKG,2025,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,1960,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,1961,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,1962,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,1963,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,1964,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,1965,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,1966,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,1967,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,1968,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,1969,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,1970,0.001991430044959,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,1971,0.00202282281838792,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,1972,0.00512588043391842,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,1973,0.0119486251427685,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,1974,0.0759537611681884,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,1975,0.0738619929657741,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,1976,0.0719302162281716,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,1977,0.0643728513688187,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,1978,0.0447604867560379,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,1979,0.103392720750003,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,1980,0.0100052471535842,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,1981,0.00520697033206739,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,1982,0.00481146472961348,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,1983,0.00513133459164303,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,1984,0.00499719227174723,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,1985,0.00591468110195453,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,1986,0.00203763524480006,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,1987,0.00229609662163392,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,1988,0.0014198449311382,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,1989,0.00188386930877796,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,1990,0.00279922437373703,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,1991,0.00170664670408799,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,1992,0.00193121531653345,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,1993,0.00168279806566904,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,1994,0.00124849044449718,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,1995,0.0012694526503513,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,1996,0.0016809144090308,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,1997,0.00134733119219593,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,1998,0.000714692041191231,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,1999,0.00108953739717056,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,2000,0.00204600728487652,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,2001,0.00113511914094131,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,2002,0.00112559597627164,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,2003,0.00115087198424737,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,2004,0.00112400162714459,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,2005,0.00190799261441482,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,2006,0.00214720299585778,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,2007,0.00248906218354903,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,2008,0.00254187890087445,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,2009,0.00121214539684085,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,2010,0.00158079099188119,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,2011,0.00234602321423817,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,2012,0.00248638665620751,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,2013,0.00279888580497218,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,2014,0.00369773020794163,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,2015,0.00197604493943565,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,2016,0.00120567077494375,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,2017,0.00188218849166514,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,2018,0.00254122923421228,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,2019,0.00193344998804187,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,2020,0.000710792505710748,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,2021,0.00223132111964285,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,2022,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,2023,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,2024,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
JPN,2025,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
KOR,1960,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
KOR,1961,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
KOR,1962,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
KOR,1963,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
KOR,1964,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
KOR,1965,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
KOR,1966,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
KOR,1967,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
KOR,1968,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
KOR,1969,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
KOR,1970,,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
KOR,1971,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
KOR,1972,0.0,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP)
